# Category: Words Letters

#,question,optionA,optionB,optionC,optionD,answer,level,subject,hint,explanation,status
"27","There is a small word hiding inside rainbow. Can you spot it?","pain","rain","grain","main","B. rain","easy","Hidden Words","Keep the letters in their original order.","The word 'rain' appears inside 'rainbow' in order.","published"
"28","There is a small word hiding inside cupboard. Can you spot it?","","","","","cup","expert","Hidden Words","Keep the letters in their original order.","The word 'cup' appears inside 'cupboard' in order.","published"
"29","There is a small word hiding inside keyboard. Can you spot it?","key","sky","hey","buy","A. key","easy","Hidden Words","Read the letters in order, no skipping.","The word 'key' appears inside 'keyboard' in order.","published"
"30","There is a small word hiding inside footprint. Can you spot it?","foot","saddle","candle","marble","A. foot","medium","Hidden Words","It does not have to start at the front.","The word 'foot' appears inside 'footprint' in order.","published"
"31","There is a small word hiding inside handshake. Can you spot it?","saddle","hand","marble","candle","B. hand","medium","Hidden Words","Scan the letters slowly.","The word 'hand' appears inside 'handshake' in order.","published"
"32","There is a small word hiding inside eyebrow. Can you spot it?","candle","saddle","brow","marble","C. brow","medium","Hidden Words","Scan the letters slowly.","The word 'brow' appears inside 'eyebrow' in order.","published"
"33","There is a small word hiding inside overnight. Can you spot it?","candle","over","marble","saddle","B. over","easy","Hidden Words","Keep the letters in their original order.","The word 'over' appears inside 'overnight' in order.","published"
"34","There is a small word hiding inside grandmother. Can you spot it?","grand","saddle","marble","candle","A. grand","medium","Hidden Words","The hidden word is shorter than grandmother.","The word 'grand' appears inside 'grandmother' in order.","published"
"35","There is a small word hiding inside teaspoon. Can you spot it?","tea","marble","saddle","candle","A. tea","easy","Hidden Words","Read the letters in order, no skipping.","The word 'tea' appears inside 'teaspoon' in order.","published"
"36","There is a small word hiding inside bedroom. Can you spot it?","marble","bed","candle","saddle","B. bed","medium","Hidden Words","It does not have to start at the front.","The word 'bed' appears inside 'bedroom' in order.","published"
"37","There is a small word hiding inside bathroom. Can you spot it?","marble","bath","candle","saddle","B. bath","easy","Hidden Words","Scan the letters slowly.","The word 'bath' appears inside 'bathroom' in order.","published"
"38","There is a small word hiding inside snowflake. Can you spot it?","slow","glow","snow","show","C. snow","medium","Hidden Words","Read the letters in order, no skipping.","The word 'snow' appears inside 'snowflake' in order.","published"
"39","There is a small word hiding inside fireworks. Can you spot it?","fire","candle","saddle","marble","A. fire","easy","Hidden Words","Keep the letters in their original order.","The word 'fire' appears inside 'fireworks' in order.","published"
"40","There is a small word hiding inside waterfall. Can you spot it?","water","candle","marble","saddle","A. water","medium","Hidden Words","Read the letters in order, no skipping.","The word 'water' appears inside 'waterfall' in order.","published"
"41","There is a small word hiding inside windmill. Can you spot it?","candle","wind","marble","saddle","B. wind","medium","Hidden Words","Scan the letters slowly.","The word 'wind' appears inside 'windmill' in order.","published"
"42","There is a small word hiding inside peppermint. Can you spot it?","candle","saddle","mint","marble","C. mint","medium","Hidden Words","It does not have to start at the front.","The word 'mint' appears inside 'peppermint' in order.","published"
"43","There is a small word hiding inside gingerbread. Can you spot it?","marble","ginger","saddle","candle","B. ginger","easy","Hidden Words","It does not have to start at the front.","The word 'ginger' appears inside 'gingerbread' in order.","published"
"44","There is a small word hiding inside blackboard. Can you spot it?","black","saddle","marble","candle","A. black","medium","Hidden Words","Keep the letters in their original order.","The word 'black' appears inside 'blackboard' in order.","published"
"45","There is a small word hiding inside newspaper. Can you spot it?","candle","news","marble","saddle","B. news","medium","Hidden Words","Read the letters in order, no skipping.","The word 'news' appears inside 'newspaper' in order.","published"
"46","There is a small word hiding inside bookshelf. Can you spot it?","marble","saddle","book","candle","C. book","medium","Hidden Words","Scan the letters slowly.","The word 'book' appears inside 'bookshelf' in order.","published"
"47","There is a small word hiding inside shoelace. Can you spot it?","lace","candle","marble","saddle","A. lace","easy","Hidden Words","Scan the letters slowly.","The word 'lace' appears inside 'shoelace' in order.","published"
"48","There is a small word hiding inside birthday. Can you spot it?","day","saddle","candle","marble","A. day","medium","Hidden Words","Scan the letters slowly.","The word 'day' appears inside 'birthday' in order.","published"
"49","There is a small word hiding inside daydream. Can you spot it?","candle","dream","marble","saddle","B. dream","easy","Hidden Words","The hidden word is shorter than daydream.","The word 'dream' appears inside 'daydream' in order.","published"
"50","There is a small word hiding inside nightmare. Can you spot it?","candle","night","marble","saddle","B. night","medium","Hidden Words","The hidden word is shorter than nightmare.","The word 'night' appears inside 'nightmare' in order.","published"
"51","There is a small word hiding inside homework. Can you spot it?","work","candle","saddle","marble","A. work","easy","Hidden Words","The hidden word is shorter than homework.","The word 'work' appears inside 'homework' in order.","published"
"52","There is a small word hiding inside playground. Can you spot it?","marble","saddle","play","candle","C. play","medium","Hidden Words","Keep the letters in their original order.","The word 'play' appears inside 'playground' in order.","published"
"53","There is a small word hiding inside underground. Can you spot it?","candle","under","saddle","marble","B. under","easy","Hidden Words","Keep the letters in their original order.","The word 'under' appears inside 'underground' in order.","published"
"54","There is a small word hiding inside overcoat. Can you spot it?","coat","marble","saddle","candle","A. coat","medium","Hidden Words","Keep the letters in their original order.","The word 'coat' appears inside 'overcoat' in order.","published"
"55","There is a small word hiding inside raincoat. Can you spot it?","main","rain","pain","grain","B. rain","medium","Hidden Words","It does not have to start at the front.","The word 'rain' appears inside 'raincoat' in order.","published"
"56","There is a small word hiding inside headache. Can you spot it?","marble","candle","head","saddle","C. head","medium","Hidden Words","Read the letters in order, no skipping.","The word 'head' appears inside 'headache' in order.","published"
"57","There is a small word hiding inside toothache. Can you spot it?","tooth","marble","candle","saddle","A. tooth","easy","Hidden Words","The hidden word is shorter than toothache.","The word 'tooth' appears inside 'toothache' in order.","published"
"58","There is a small word hiding inside earring. Can you spot it?","ear","candle","marble","saddle","A. ear","medium","Hidden Words","Keep the letters in their original order.","The word 'ear' appears inside 'earring' in order.","published"
"59","There is a small word hiding inside fingerprint. Can you spot it?","marble","print","saddle","candle","B. print","easy","Hidden Words","It does not have to start at the front.","The word 'print' appears inside 'fingerprint' in order.","published"
"60","There is a small word hiding inside handwriting. Can you spot it?","candle","hand","saddle","marble","B. hand","medium","Hidden Words","Read the letters in order, no skipping.","The word 'hand' appears inside 'handwriting' in order.","published"
"61","There is a small word hiding inside masterful. Can you spot it?","master","marble","candle","saddle","A. master","easy","Hidden Words","It does not have to start at the front.","The word 'master' appears inside 'masterful' in order.","published"
"62","There is a small word hiding inside wonderful. Can you spot it?","candle","saddle","onder","marble","C. onder","medium","Hidden Words","It does not have to start at the front.","The word 'onder' appears inside 'wonderful' in order.","published"
"63","There is a small word hiding inside colorful. Can you spot it?","candle","color","saddle","marble","B. color","easy","Hidden Words","Read the letters in order, no skipping.","The word 'color' appears inside 'colorful' in order.","published"
"64","There is a small word hiding inside helpful. Can you spot it?","help","marble","candle","saddle","A. help","medium","Hidden Words","The hidden word is shorter than helpful.","The word 'help' appears inside 'helpful' in order.","published"
"65","There is a small word hiding inside carefully. Can you spot it?","care","saddle","marble","candle","A. care","easy","Hidden Words","The hidden word is shorter than carefully.","The word 'care' appears inside 'carefully' in order.","published"
"66","There is a small word hiding inside quickly. Can you spot it?","saddle","quick","candle","marble","B. quick","medium","Hidden Words","It does not have to start at the front.","The word 'quick' appears inside 'quickly' in order.","published"
"67","There is a small word hiding inside slowly. Can you spot it?","saddle","slow","candle","marble","B. slow","easy","Hidden Words","The hidden word is shorter than slowly.","The word 'slow' appears inside 'slowly' in order.","published"
"68","There is a small word hiding inside kindness. Can you spot it?","marble","candle","kind","saddle","C. kind","medium","Hidden Words","Scan the letters slowly.","The word 'kind' appears inside 'kindness' in order.","published"
"69","There is a small word hiding inside darkness. Can you spot it?","dark","candle","marble","saddle","A. dark","easy","Hidden Words","The hidden word is shorter than darkness.","The word 'dark' appears inside 'darkness' in order.","published"
"70","There is a small word hiding inside goodness. Can you spot it?","good","marble","candle","saddle","A. good","medium","Hidden Words","The hidden word is shorter than goodness.","The word 'good' appears inside 'goodness' in order.","published"
"71","There is a small word hiding inside greatness. Can you spot it?","candle","great","marble","saddle","B. great","easy","Hidden Words","Keep the letters in their original order.","The word 'great' appears inside 'greatness' in order.","published"
"72","There is a small word hiding inside warmth. Can you spot it?","candle","warm","saddle","marble","B. warm","medium","Hidden Words","Read the letters in order, no skipping.","The word 'warm' appears inside 'warmth' in order.","published"
"73","There is a small word hiding inside strength. Can you spot it?","strength","candle","marble","saddle","A. strength","easy","Hidden Words","Keep the letters in their original order.","The word 'strength' appears inside 'strength' in order.","published"
"74","There is a small word hiding inside cabinet. Can you spot it?","saddle","marble","bin","candle","C. bin","medium","Hidden Words","The hidden word is shorter than cabinet.","The word 'bin' appears inside 'cabinet' in order.","published"
"75","There is a small word hiding inside carousel. Can you spot it?","saddle","ouse","candle","marble","B. ouse","easy","Hidden Words","Keep the letters in their original order.","The word 'ouse' appears inside 'carousel' in order.","published"
"76","There is a small word hiding inside cathedral. Can you spot it?","hedral","marble","candle","saddle","A. hedral","medium","Hidden Words","It does not have to start at the front.","The word 'hedral' appears inside 'cathedral' in order.","published"
"77","There is a small word hiding inside champion. Can you spot it?","hampi","saddle","candle","marble","A. hampi","easy","Hidden Words","It does not have to start at the front.","The word 'hampi' appears inside 'champion' in order.","published"
"78","There is a small word hiding inside character. Can you spot it?","saddle","char","candle","marble","B. char","medium","Hidden Words","Read the letters in order, no skipping.","The word 'char' appears inside 'character' in order.","published"
"79","There is a small word hiding inside chocolate. Can you spot it?","saddle","late","candle","marble","B. late","easy","Hidden Words","It does not have to start at the front.","The word 'late' appears inside 'chocolate' in order.","published"
"80","There is a small word hiding inside civilize. Can you spot it?","saddle","marble","vili","candle","C. vili","medium","Hidden Words","Scan the letters slowly.","The word 'vili' appears inside 'civilize' in order.","published"
"81","There is a small word hiding inside climbable. Can you spot it?","limb","candle","marble","saddle","A. limb","easy","Hidden Words","Keep the letters in their original order.","The word 'limb' appears inside 'climbable' in order.","published"
"82","There is a small word hiding inside coconut. Can you spot it?","coco","candle","marble","saddle","A. coco","medium","Hidden Words","Keep the letters in their original order.","The word 'coco' appears inside 'coconut' in order.","published"
"83","There is a small word hiding inside comfortable. Can you spot it?","marble","fort","candle","saddle","B. fort","easy","Hidden Words","Keep the letters in their original order.","The word 'fort' appears inside 'comfortable' in order.","published"
"84","There is a small word hiding inside community. Can you spot it?","candle","munit","marble","saddle","B. munit","medium","Hidden Words","Scan the letters slowly.","The word 'munit' appears inside 'community' in order.","published"
"85","Which little word is tucked away inside vegetables?","table","fable","label","cable","A. table","easy","Hidden Words","The hidden word is shorter than vegetables.","The word 'table' appears inside 'vegetables' in order.","published"
"86","Which little word is tucked away inside classroom?","marble","candle","ass","saddle","C. ass","medium","Hidden Words","Keep the letters in their original order.","The word 'ass' appears inside 'classroom' in order.","published"
"87","Which little word is tucked away inside passport?","candle","ass","saddle","marble","B. ass","easy","Hidden Words","Keep the letters in their original order.","The word 'ass' appears inside 'passport' in order.","published"
"88","Which little word is tucked away inside alphabet?","alpha","saddle","marble","candle","A. alpha","medium","Hidden Words","Keep the letters in their original order.","The word 'alpha' appears inside 'alphabet' in order.","published"
"89","Which little word is tucked away inside caterpillar?","erpil","saddle","marble","candle","A. erpil","easy","Hidden Words","Read the letters in order, no skipping.","The word 'erpil' appears inside 'caterpillar' in order.","published"
"90","Which little word is tucked away inside understand?","saddle","tand","candle","marble","B. tand","medium","Hidden Words","Keep the letters in their original order.","The word 'tand' appears inside 'understand' in order.","published"
"91","Which letter is a vegetable?","C","P","B","T","B. P","easy","Alphabet Riddles","Say each option out loud.","The answer is P.","published"
"92","In the word 'apple', which vowel sits at position 5?","O","U","E","I","C. E","medium","Alphabet Riddles","Count the letters from the start.","Position 5 of 'apple' is E.","published"
"93","How many vowels does the word 'banana' contain?","2","3","5","4","B. 3","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'banana' holds 3 vowels.","published"
"94","In the word 'umbrella', which vowel sits at position 8?","I","A","O","U","B. A","medium","Alphabet Riddles","Count the letters from the start.","Position 8 of 'umbrella' is A.","published"
"95","Which letter of the alphabet holds the most water?","C","W","P","T","A. C","easy","Alphabet Riddles","Say each option out loud.","The answer is C.","published"
"96","In the word 'universe', which vowel sits at position 1?","O","A","U","I","C. U","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'universe' is U.","published"
"97","In the word 'umbrella', which vowel sits at position 5?","E","I","A","U","A. E","medium","Alphabet Riddles","Count the letters from the start.","Position 5 of 'umbrella' is E.","published"
"98","In the word 'elephant', which vowel sits at position 3?","U","E","O","A","B. E","medium","Alphabet Riddles","Count the letters from the start.","Position 3 of 'elephant' is E.","published"
"99","How many vowels does the word 'psychology' contain?","3","1","2","4","C. 2","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'psychology' holds 2 vowels.","published"
"100","Which letter is an insect?","G","B","F","A","B. B","easy","Alphabet Riddles","Say each option out loud.","The answer is B.","published"
"101","Which letter is a drink?","T","M","P","N","A. T","easy","Alphabet Riddles","Say each option out loud.","The answer is T.","published"
"102","What letter is a question?","Q","Y","R","B","B. Y","easy","Alphabet Riddles","Say each option out loud.","The answer is Y.","published"
"103","Which letter is 8 from the start of the alphabet?","H","F","L","Y","A. H","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 8 is H.","published"
"104","In the word 'octopus', which vowel sits at position 6?","U","A","I","O","A. U","medium","Alphabet Riddles","Count the letters from the start.","Position 6 of 'octopus' is U.","published"
"105","In the word 'universe', which vowel sits at position 8?","A","E","I","U","B. E","medium","Alphabet Riddles","Count the letters from the start.","Position 8 of 'universe' is E.","published"
"106","How many vowels does the word 'rhythm' contain?","candle","2","0","1","C. 0","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'rhythm' holds 0 vowels.","published"
"107","Which letter is 4 from the start of the alphabet?","F","D","I","U","B. D","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 4 is D.","published"
"108","Which letter is a body of water?","C","D","S","L","A. C","medium","Alphabet Riddles","Say each option out loud.","The answer is C.","published"
"109","Which letter is 13 from the start of the alphabet?","M","G","B","A","A. M","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 13 is M.","published"
"110","In the word 'orange', which vowel sits at position 3?","U","A","O","E","B. A","medium","Alphabet Riddles","Count the letters from the start.","Position 3 of 'orange' is A.","published"
"111","How many vowels does the word 'elephant' contain?","4","2","3","5","C. 3","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'elephant' holds 3 vowels.","published"
"112","How many vowels does the word 'moon' contain?","1","2","3","4","B. 2","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'moon' holds 2 vowels.","published"
"113","Which letter can you drink?","O","T","K","E","B. T","easy","Alphabet Riddles","Say each option out loud.","The answer is T.","published"
"114","How many vowels does the word 'sky' contain?","1","0","2","candle","B. 0","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'sky' holds 0 vowels.","published"
"115","In the word 'octopus', which vowel sits at position 1?","E","I","O","U","C. O","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'octopus' is O.","published"
"116","Which letter is 25 from the start of the alphabet?","Y","X","B","S","A. Y","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 25 is Y.","published"
"117","In the word 'iceberg', which vowel sits at position 1?","I","O","A","E","A. I","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'iceberg' is I.","published"
"118","How many vowels does the word 'crocodile' contain?","3","4","6","5","B. 4","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'crocodile' holds 4 vowels.","published"
"119","How many vowels does the word 'strength' contain?","0","1","2","3","B. 1","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'strength' holds 1 vowels.","published"
"120","Which letter is 22 from the start of the alphabet?","V","S","N","G","A. V","medium","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 22 is V.","published"
"121","In the word 'umbrella', which vowel sits at position 1?","E","U","A","I","B. U","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'umbrella' is U.","published"
"122","In the word 'universe', which vowel sits at position 3?","A","U","I","E","C. I","medium","Alphabet Riddles","Count the letters from the start.","Position 3 of 'universe' is I.","published"
"123","How many vowels does the word 'kitchen' contain?","2","4","3","1","A. 2","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'kitchen' holds 2 vowels.","published"
"124","Which letter is 1 from the start of the alphabet?","U","A","W","Z","B. A","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 1 is A.","published"
"125","Which letter is 4 from the END of the alphabet?","W","P","J","F","A. W","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 4 is W.","published"
"126","Which letter is 21 from the END of the alphabet?","K","F","D","B","B. F","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 21 is F.","published"
"127","Which letter is 14 from the END of the alphabet?","M","H","T","P","A. M","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 14 is M.","published"
"128","Which letter is 11 from the END of the alphabet?","S","P","Y","B","B. P","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 11 is P.","published"
"129","In the word 'iceberg', which vowel sits at position 3?","O","E","A","I","B. E","medium","Alphabet Riddles","Count the letters from the start.","Position 3 of 'iceberg' is E.","published"
"130","How many vowels does the word 'orange' contain?","5","4","3","2","C. 3","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'orange' holds 3 vowels.","published"
"131","How many vowels does the word 'symphony' contain?","0","1","2","3","B. 1","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'symphony' holds 1 vowels.","published"
"132","In the word 'elephant', which vowel sits at position 1?","U","E","I","A","B. E","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'elephant' is E.","published"
"133","How many vowels does the word 'education' contain?","7","4","5","6","C. 5","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'education' holds 5 vowels.","published"
"134","In the word 'elephant', which vowel sits at position 6?","A","E","U","I","A. A","medium","Alphabet Riddles","Count the letters from the start.","Position 6 of 'elephant' is A.","published"
"135","How many vowels does the word 'adventure' contain?","3","4","5","6","B. 4","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'adventure' holds 4 vowels.","published"
"136","Which letter is 1 from the END of the alphabet?","T","X","Z","I","C. Z","medium","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 1 is Z.","published"
"137","Which letter is 3 from the END of the alphabet?","X","N","W","C","A. X","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 3 is X.","published"
"138","Which letter is 14 from the start of the alphabet?","J","N","S","P","B. N","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 14 is N.","published"
"139","In the word 'orange', which vowel sits at position 6?","E","U","A","I","A. E","medium","Alphabet Riddles","Count the letters from the start.","Position 6 of 'orange' is E.","published"
"140","How many vowels does the word 'butterfly' contain?","4","2","3","1","B. 2","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'butterfly' holds 2 vowels.","published"
"141","Which letter is 10 from the start of the alphabet?","J","C","T","Z","A. J","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 10 is J.","published"
"142","How many vowels does the word 'imagination' contain?","8","5","6","7","C. 6","medium","Alphabet Riddles","A, E, I, O, U — count them in order.","'imagination' holds 6 vowels.","published"
"143","Which letter is 9 from the END of the alphabet?","T","R","L","C","B. R","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 9 is R.","published"
"144","In the word 'apple', which vowel sits at position 1?","A","I","U","E","A. A","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'apple' is A.","published"
"145","Which letter is 23 from the END of the alphabet?","W","D","P","X","B. D","medium","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 23 is D.","published"
"146","Which letter is 24 from the start of the alphabet?","X","R","J","T","A. X","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 24 is X.","published"
"147","Which letter is 20 from the END of the alphabet?","Q","G","Z","Y","B. G","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 20 is G.","published"
"148","Which letter is 2 from the END of the alphabet?","Y","G","B","T","A. Y","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 2 is Y.","published"
"149","Which letter is 26 from the END of the alphabet?","H","A","T","J","B. A","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 26 is A.","published"
"150","Which letter is 20 from the start of the alphabet?","T","O","I","F","A. T","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 20 is T.","published"
"151","In the word 'universe', which vowel sits at position 5?","A","O","E","I","C. E","medium","Alphabet Riddles","Count the letters from the start.","Position 5 of 'universe' is E.","published"
"152","In the word 'orange', which vowel sits at position 1?","O","E","A","U","A. O","medium","Alphabet Riddles","Count the letters from the start.","Position 1 of 'orange' is O.","published"
"153","Which letter is 19 from the start of the alphabet?","P","S","M","I","B. S","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 19 is S.","published"
"154","Which letter is 5 from the END of the alphabet?","V","R","L","Q","A. V","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 5 is V.","published"
"155","In the word 'octopus', which vowel sits at position 4?","E","O","I","U","B. O","medium","Alphabet Riddles","Count the letters from the start.","Position 4 of 'octopus' is O.","published"
"156","Which letter is 7 from the END of the alphabet?","X","T","F","S","B. T","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 7 is T.","published"
"157","Which letter is 13 from the END of the alphabet?","N","Z","F","A","A. N","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 13 is N.","published"
"158","Which letter is 9 from the start of the alphabet?","O","I","X","T","B. I","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 9 is I.","published"
"159","Which letter is 7 from the start of the alphabet?","G","J","Q","K","A. G","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 7 is G.","published"
"160","Which letter is 6 from the END of the alphabet?","I","U","T","E","B. U","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 6 is U.","published"
"161","Which letter is 18 from the start of the alphabet?","R","S","L","Y","A. R","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 18 is R.","published"
"162","Which letter is 21 from the start of the alphabet?","W","U","Q","R","B. U","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 21 is U.","published"
"163","Which letter is 15 from the start of the alphabet?","O","P","C","T","A. O","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 15 is O.","published"
"164","Which letter is 19 from the END of the alphabet?","M","H","B","I","B. H","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 19 is H.","published"
"165","In the word 'iceberg', which vowel sits at position 5?","O","U","E","I","C. E","medium","Alphabet Riddles","Count the letters from the start.","Position 5 of 'iceberg' is E.","published"
"166","Which letter is 15 from the END of the alphabet?","L","V","D","H","A. L","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 15 is L.","published"
"167","Which letter is 6 from the start of the alphabet?","I","F","M","D","B. F","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from A, number 6 is F.","published"
"168","Which letter is 24 from the END of the alphabet?","C","B","V","Y","A. C","easy","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 24 is C.","published"
"169","Which letter is 16 from the END of the alphabet?","K","Q","V","L","A. K","medium","Alphabet Riddles","Recite the alphabet and count.","Counting from Z backwards, number 16 is K.","published"
